song_id,song_name,artist,album,song_popularity,if_info_collected
5KAj4dlgRqroC9AQGvpTpc,那個女孩,陶喆David Tao,再見你好嗎,44,1
5KG2ahk1cONbHvg3dBdTbx,Mr. Lonely,Bobby Vinton,The Best Of Bobby Vinton,52,1
5KGq9GLNa0mwpTQHifDsff,Me Gustas Tu (In the Style of Manu Chao) [Karaoke Version],The Karaoke Channel,The Karaoke Channel - Sing Me Gustas Tu Like Manu Chao,0,1
5KQ6jVizgxjd2XBn8qKKCh,Let's Play,"Dabeull, Dezzy Hollow, HolyBrune",Analog Love,49,1
5Ka2WghCGpPTVt8jJFCli9,The Apology,The Heavy,Hurt & The Merciless,25,1
5Kc0fVPgQ808lwikSxCh70,醜,No Party For Cao Dong,醜奴兒,47,1
5Kd14oUKVX79Q9cIbdbs5r,Listen 4 My Love,"Funk LeBlanc, Holland Greco",Listen 4 My Love,26,1
5KsLlcmWDoHUoJFzRw14wD,Rosie,John Mayer,The Search for Everything,55,1
5L9sAfRfkuMH92TbVVVIt7,Love Letter,Hips,Love Letter,13,1
5LInOGDHqrgetnMlnvaDNq,Everything Eventually Ends,"L'Impératrice, Rejjie Snow",Everything Eventually Ends,54,1
5LYJ631w9ps5h9tdvac7yP,Easy Lover,"Phil Collins, Philip Bailey",Chinese Wall (Expanded Edition),70,1
5LrN7yUQAzvthd4QujgPFr,Here With Me,d4vd,Petals to Thorns,84,1
5LwoWTqgl1g9CRTsh0wOx6,"Nightingale, Pt. 1",Cosmo Sheldrake,Wake Up Calls,32,1
5M3lcfDNGB4S0iDoP9ItcV,The Witch Queen of New Orleans,Redbone,The Witch Queen of New Orleans (aka Message from a Drum) [Expanded Edition],42,1
5MG69A9XyXDbBbeOxdR3Tl,don't miss me,Claire Rosinkranz,don’t miss me,56,1
5N56ryx0EYESLcbIE9WS0j,Midnight Angel,Gerald Alston,Gerald Alston (Expanded Edition),13,1
5NwebCtC7RF78RRTCcgPc6,单身旅记 - 录音室版,"保质期艺术家, 八仙8Immortals, 网易音乐人",单身旅记 (录音室版),19,1
5O1DssQ6fsYworXsH9voyN,I've Been Loving You Too Long,Seal,Soul,36,1
5O3NORj0uH5zq8O9o3uB1g,Saving All My Love For You,"Gerry Goffin, Keiko Lee, Michael Masser",New York State Of Mind,3,1
5OcyX5eg7VrJuI833qOCUc,The Payback,James Brown,The Payback,54,1
5P6cmAVNoSIWyqZm9gu0mQ,Sensitive Kind,"Don White, Eric Clapton",Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale,43,1
5PBBUyeKseuiB1ILd1SLGF,No Lady No Life,Ketsumeishi,Ketsunopolis4,3,1
5PbSvsljhgxijSYV5cG5xU,What A Difference A Day Made,Jamie Cullum,Twentysomething,57,1
5QKolgb84zxXPGfv6jNDMT,First Choice,Gabe Bondoc,Timing,34,1
5QMJHSb905gR3VhWjMU42m,Hold on to your life,HIMI,Hold on to your life,12,1
5QTdOvIF2ehBMZpSIIGzIo,Honey,Kehlani,Honey,60,1
5QyWf3nxULFdGhZm28RmSL,We Cry,ARAI,We Cry,10,1
5RBPXlIiZVrr8hab7LpRJB,Love Action (I Believe In Love),The Human League,Dare!,50,1
5RKvnhX7eohvhGg1Y4JuEh,Sunday Breakfast,Anthony Lazaro,Time Traveling,35,1
5RQHL3fT3b8QP6ZThjATNR,Free My Mind - feat. Bo Roc,DS455,Sunday Afternoon,1,1
5RXIwfikwiw8uERi7l98H9,Relax in Mui Ne,Onra,Chinoiseries,23,1
5RkRXGGRP33dTkap9loPcT,Fascination,Nat King Cole,Simply ... King Cole! (2020 Remaster),43,1
5SC2zV8lOSMWCStsuSqcNT,萬圖歲福,"窦唯Dou Wei, 朝簡",萬圖歲福,3,1
5SMQrzM29uuyl99pEtHc4z,半點心,Grasshopper,失戀陣線聯盟,42,1
5ScLErQwFOFYxSpiElSVfu,Kiss Me Honey,"Engelbert Humperdinck, Tini",Engelbert Calling,10,1
5Shcwpu53zW5REwag0pMwa,Jeepers Creepers,"Nighthawks Orchestra, Vince Giordano, Vince Giordano And The Nighthawks",Cafe Society (Original Motion Picture Soundtrack),29,1
5T0BaFgiRI6eL0ehM4PHA6,Nobody's Truth,Pompeya,Tropical,20,1
5T2iVTtp3AiRO5Pi8UX7B4,How Many Times - Re-recording,Bob Marley & The Wailers,Bob Marley,39,1
5T88jzdfuV5UNgfgArCLaG,Deluca,Ruby Empress,Deluca,17,1
5TA4he79xD3fpvy0sidiOV,Open Your Eyes,Bobby Caldwell,Cat in the Hat,48,1
5TAf4lnZCZTLlZHNZMLFLi,I Try,Macy Gray,On How Life Is,70,1
5TUlVDY2sKMqtVqeISdo9e,Have I Told You Lately That I Love You,Sam Levine,Great Sax,5,1
5TnZfdoBbRP6mpAcx3OGrS,On My Way Home to You,Michael Franks,One Bad Habit,34,1
5U3BIZq6VJpsJBlcV1pBCx,Hide the Bone,Prince,Crystal Ball,16,1
5U3i59kbTLrxo46TU1FRnF,People Get Up And Drive Your Funky Soul - Remix,"Fred Wesley, James Brown, The J.B.'s",Motherlode,57,1
5UBAKEZ63b0fjk1rshqPdx,尚好的光陰 (電影《蕃薯澆米》主題曲),歸亞蕾,尚好的光陰 (電影《蕃薯澆米》主題曲),0,1
5UPnA3gKdiv79CxJmG0TaH,You Know How to Love Me - Long Version,Phyllis Hyman,You Know How to Love Me (Expanded Edition),39,1
5UXiVaP9ngjUGyj32SeOy7,One Good Thing,Jared Evan,The 4th Chapter,18,1
5UzRfBSTAXib6N2TRfF21S,Stand Up (Reach for the Sky),Delegation,Delegation - Collection,11,1
5VBCWa9xF7UW5ZEM15M2yb,Don't Say Goodbye - Full Length Album Mix,The B. B. & Q. Band,The B. B. & Q. Band,13,1
5VGVY3j6yI8ygGcI0bMIQT,Girlfriend - Extended Version,Pebbles,Pebbles,27,1
5VcOZYRlC02MDPD95bi0rs,Data & Picard,Pogo,Weightless,42,1
5Vdzp8l5OgChDC2UAyJf8z,We Can't Stop,Scott Bradlee's Postmodern Jukebox,Twist Is The New Twerk,40,1
5Vrczz39CvlD3OGCa6utoA,Grease - 2007 Remaster,Frankie Valli,Frankie Valli...Is The Word,67,1
5VxEIhJUeOdhikUc26zU7k,Sunny Jim,Deep East Music,Vintage Sunshine,6,1
5W5FVsgGCe3T9nIMkiXqNo,Sing a Song,"Earth, Wind & Fire",Gratitude,52,1
5WG62XsmpRAjbVzkg6JaDV,Feel Good (feat. Faith Evans),"Eric Benét, Faith Evans",Lost in Time,20,1
5WkEj79xWtlTsINiMEzhjZ,Seven Lonely Days,Georgia Gibbs,The Best Of Georgia Gibbs: The Mercury Years,20,1
5WltUdQ2B3JBjUJryZdup9,溜溜的情歌（Live）,莫文蔚Karen Mok,回蔚 莫文蔚巡回演唱会 @台北小巨蛋,2,1
5XMkENs3GfeRza8MfVAhjK,Finesse,Bruno Mars,24K Magic,70,1
5XcVPg8yyACsI28cS9sbxp,It's Only A Paper Moon,Paul McCartney,Kisses On The Bottom,29,1
5YEOcmoMnXC8BiSID5J5ZF,Night Drive In Moscow - Satin Jackets Remix,"5 Reasons, Patrick Baker",Night Drive In Moscow,32,1
5YGJzSL1fYvjwsfy1f1iqJ,Inside And Out,Feist,Let It Die,41,1
5YHPH0wpc5IMqNNrbN3JMm,Sleep Away,Bob Acri,Bob Acri,38,1
5YZpAH2jWtOOvbe1jv936Q,I'm Gonna Sit Right Down and Write Myself a Letter,Fats Waller,"If You Got To Ask, You Ain't Got It!",26,1
5YbgcwHjQhdT1BYQ4rxWlD,Don't Worry Be Happy,Bobby McFerrin,The Collection,63,1
5YexCWU63UM1RQdhU6CvFa,朝日のあたる家,Billy Ban Ban,ゴールデン・フォーク・ジャンボリー,5,1
5YmeqbDcLOEYwRJvctsWYj,LOVE RAIN ～恋の雨～,Toshinobu Kubota,LOVE & RAIN 〜LOVE SONGS〜,46,1
5ZK62nSchTamBy8F6HIZov,Sea Gets Hotter,"Aaron Frazer, Durand Jones, Durand Jones & The Indications",American Love Call,71,1
5ZLXo6sfACS4wfvJy7TpMh,Lemon Myrtle,The Jungle Giants,Speakerzoid,26,1
5ZoDwIP1ntHwciLjydJ8X2,My Cherie Amour,Stevie Wonder,My Cherie Amour,64,1
5ZtosJyNsMWcWrDnA1cqiC,Treasure,The New Mastersounds,Therapy,6,1
5a0NS1hdWl6HZ7jLe9GZlo,That Man,Macy Gray,The Sellout,26,1
5aEJj3gYSSp82NUy2yaIpe,"It's All Right - From ""Soul""/Duet Version","Celeste, Jon Batiste","It's All Right (From ""Soul""/Duet Version)",39,1
5aTfLfp1lsbV1c6SZHACyx,1984,andymori,ファンファーレと熱狂,39,1
5aWMovpLn097qBfLscLgaR,"Mad - Live Session, Los Angeles, CA 2021","Jacob Luttrell, Jam in the Van","Jam in the Van - Jacob Luttrell (Live Session, Los Angeles, CA 2021)",7,1
5ajCyJiPM9EG2u9pdThOPX,The Night Is Still Young feat. Rude-α,"Rude-α, SPiCYSOL",EASY-EP,3,1
5bBuKGq30LTO7pafnufJ8p,Dreaming Of You,Brian Culbertson,It's On Tonight,42,1
5bd7tjPkSV6g2LarsrOQGM,Sweetest Thing,Dave B.,Pearl,29,1
5boY1VZLXBJojafFINgnJF,Gronlandic Edit,of Montreal,"Hissing Fauna, Are You The Destroyer?",48,1
5bqmIVGge9hca1By9MAwGO,Keep Gettin' It On,Marvin Gaye,Let's Get It On (Deluxe Edition),27,1
5cDPKyArIJoNeD3vVV8g5A,alone(2022 Remaster)(孤独),杉山清贵,AQUA CITY,21,1
5cDW8x7AtLduR2VgsutTdm,For Real,Mallrat,Uninvited,36,1
5cJZPy9Tad2aT3ZMnN6yvd,I Don't Wanna Be Okay Without You,Charlie Burg,Live in Peter's Attic,62,1
5cYEuFqzITZlZzpoR1sHvu,Yuck,Charli xcx,CRASH,57,1
5cbVQm11IEZieWTgX1UT25,The Moss,Cosmo Sheldrake,The Moss,48,1
5e08a8D8T3z4LDXbUIjxKQ,Wait a Minute!,WILLOW,ARDIPITHECUS,59,1
5eUGcARBS00YI6HSv0cd2D,Drunk - Original Mix,3ASiC,Hot Pot Beats,4,1
5emnD15fAXV0O49iG6fVxi,Never end,iri,Watashi,29,1
5fZaORfoLqj4fIRqbHA9Bz,Dream A Little Dream,"Lily Allen, Robbie Williams",Swings Both Ways (Deluxe),49,1
5fgb3Md1xjt3mxeBqguiIA,I Would Do Anything for You,Foster The People,Torches,55,1
5fqlEPxLtYu97urftCs3P8,Raindrops Keep Fallin' on My Head,Andy Williams,Raindrops Keep Fallin' On My Head,31,1
5gPRyfzRxFnogYi7OcmXJM,True Love (Feat. 丁少華),"袁娅维TIA RAY, 丁少華",T.I.A.,6,1
5gTY9le7Gx8rIqRLceHypT,Ice Tea,Not the King,Ice Tea,37,1
5geWFbDwScjKc9VTVTXrBc,Fabulous Kisses,"Dabeull, Jordan Lee, Rude Jude",Analog Love,41,1
5ggOAMsJCAYDHnyoqJ0xAD,She Believes In Me,Kenny Rogers,The Gambler,60,1
5gqWVklJoKvPOtwWTbOn7O,our love,"Kenichiro Nishihara, mabanua",Sincerely…,25,1
5grcfQIRsX49RE4X08Rqy2,許你向我看,"鄧福如 AFÜ, 黃磊",原來如此!!,13,1
5hSkK9CC8h5JtGdJYEmQbK,钢铁洪流进行曲 - 2020重制版,"X Brass, 李旭昊",钢铁洪流进行曲 (2020重制版),17,1
5haXbSJqjjM0TCJ5XkfEaC,I Got You (I Feel Good),James Brown & The Famous Flames,I Got You (I Feel Good),69,1
5iDwboCOuxqfpDDGb8BFH7,Sex On Fire,SPiCYSOL,SIGNAL,15,1
5iVxnqSGWmhEZsomQNXYyd,Never Wanna Leave,Hate Drugs,Beach Weekend,32,1
5j0ZoiJoX24rXVrLKRBr11,Last Call,Hudson Thames,Last Call,32,1
5j7ixaLeGTGSv4DzKs0pCM,だから僕は音楽を辞めた,ヨルシカ,だから僕は音楽を辞めた,68,1
5jW7j3yfkFJx8aVS6TDvsP,蜉蝣 - 2022 Yoshinori Sunahara Remastering,Yukihiro Takahashi,薔薇色の明日 +3 (2022 Yoshinori Sunahara Remastering),17,1
5jlcCqsD7yJdwhZYAhoCFY,Stay With Me,DeBarge,In A Special Way,48,1
5k4CkBwvnK64XeEBCCOjxe,Return To Innocence - Radio Edit,Enigma,The Platinum Collection,45,1
5kRBzRZmZTXVg8okC7SJFZ,Another Day Of Sun,La La Land Cast,La La Land (Original Motion Picture Soundtrack),63,1
5kfQK1Vb1mKSwzVn32Tarj,The Boss,Diana Ross,The Boss (Expanded Edition),48,1
5koSqBtd2sQeDMOaOGe3Wk,Just Walking in the Rain - Remastered,Jim Reeves,Mona Lisa (Remastered),3,1
5l9sg05BhpfsdLfRvjGsAf,虚拟,陳粒,小梦大半,53,1
5lE2EFXt4muvLFMGQg4hZN,Hypotheticals,Lake Street Dive,Obviously,59,1
5lUTzPuiloBHm1qEaJcJfF,Candyman,Christina Aguilera,Back To Basics,62,1
5ljBDf5E80rSOkcAKF0cWK,Love Over And Over Again,Switch,This Is My Dream,42,1
5lkjq7852c5kIfR4XG2Kgv,Waltz No. 2 from Jazz Suite No. 2 - From “Eyes Wide Shut”,The City of Prague Philharmonic Orchestra,Sex & The Cinema,14,1
5lxTPJCApL46ekkR4kIFoe,只因喜歡Faye,"王菲Faye Wong, 軟硬天師",Special,26,1
5m03zPoMX3uBbpErC4ndZF,Listen to Your Heart,"Durand Jones, Durand Jones & The Indications",American Love Call,39,1
5m7rTQ9LZEoOrvq95Bt9eT,キミだけに,立花響(CV:悠木碧),戦姫絶唱シンフォギアXV キャラクターソングアルバム,15,1
5mEd66TWMuOMelNYaS8NXw,Just Friends,Rene & Angela,Wall To Wall,10,1
5mHNe3cqTIMdHFqyIRvlhM,So Delicious,Bigg Robb,Soul Prescription,6,1
5mVh6kkaMo8SqdUVDrF6W6,Listen Here - G.U.R.U. Remix,"Gene Harris, Guru",The New Groove: The Blue Note Remix Project Vol. 1,29,1
5mf1HXCfF5KM2P3tVoXqX6,Reunited,Peaches & Herb,20th Century Masters: The Millennium Collection: Best Of Peaches & Herb,0,1
5mnzLPSHmUVAudmYxldGL0,Lover's Game,Geographer,Myth,17,1
5mxDbv8A9vt9OC1eNZU47l,Wisdom,The Guggenheim Grotto,The Universe Is Laughing,18,1
5nBgM7vUM7w9bNKW2MFZhH,Funk Ain't Ova,"Alison Limerick, Brooklyn Funk Essentials, Desmond Foster",Stay Good,26,1
5nekfiTN45vlxG0eNJQQye,Fade To Black - Remastered,Metallica,Ride The Lightning (Deluxe / Remastered),66,1
5nnEGWycHraBQ0EhfOFToK,ナイトグルーヴ,iri,Groove it,42,1
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),"DaBaby, Dua Lipa",Future Nostalgia,79,1
5oPRLER8bCQN3RFFVvLbTC,If I Had No Loot,Tony! Toni! Toné!,Sons Of Soul,45,1
5odaVZOxf5RNGLwhXY5OAg,Sundays - Just Piano Version,FKJ,Just Piano,45,1
5omu0D2BEmnTpySDmJWR4E,Get It Up - 2021 Remaster,The Time,The Time (Expanded Edition) [2021 Remaster],33,1
5owUXEMRZ07nSGtWWQvD3z,Early To Bed,Morphine,Like Swimming,28,1
5pANXMCORR6rnJtzYkvkAd,Westway,Sky,Sky 1,27,1
5pNtG6MWFdprihEB1fc0SB,Everybody Loves to Cha Cha Cha,Sam Cooke,The Best of Sam Cooke,36,1
5piBgl9QCGH1maGroKBduH,Vibrations (feat. Parisalexa),"Parisalexa, Tuxedo",Tuxedo III,24,1
5pjWzUc1tVcewUTdDJd6Ce,San Francisco Street,Sun Rai,Pocket Music,54,1
5pmiS0NZD6RpMsc0EPxNIy,滿口袋的錢 A Pocket Full of Money,林生祥,陽光普照電影配樂,8,1
5pztwVl6brVgqYjYQ93us6,Stand by Me,Seal,Soul,57,1
5qII2n90lVdPDcgXEEVHNy,Sunday Morning,Maroon 5,Songs About Jane: 10th Anniversary Edition,74,1
5qhbJhRw3Q5s41Jt6JmFw0,I Heard It Through The Grapevine - Edit,Creedence Clearwater Revival,Creedence Clearwater Revival - Best Of,60,1
5qu9xgYAZ2JbDXqssUMP7N,The Crisis,Ennio Morricone,The Legend of 1900 (Original Motion Picture Soundtrack),33,1
5qxXZwGd1HEH12g8vRjr4J,Best Friends,Little Dragon,Best Friends,19,1
5r1DYu0BYLVTFtFlEw121n,Mad About You - Orchestra Version,Hooverphonic,With Orchestra,42,1
5r7qwCzVWFqD0ZFbWQKEPT,Age of Innocence,"Dave Liang, The Shanghai Restoration Project (Classics)",The Classics,23,1
5rYKveDQqMLJltwsJmAcaN,所幸 (世界再大，我走不出你),阿肆A Si,我愚蠢的理想主义,36,1
5reLsl2aIIjUdZgcNIMBWU,SOMEDAY - Itsuka (feat. tonun) - 45s Edit,"Tokimeki Records, tonun",SOMEDAY - Itsuka (feat. tonun),15,1
5ryxdobYDJWyQQFamfDOxb,Serendipity,"Kenichiro Nishihara, Takurah, Tamala",Illuminus,27,1
5sModgX43bJ4fgnSRtLBVA,Tell Me What To Do,"Johnny ""Hammond"" Smith",Gears,34,1
5seLUmYdocMJlOgftVAKmS,Jazzy Grandma,The Shanghai Restoration Project,Flashbacks in a Crystal Ball,5,1
5u5bF8oVDpOeRDz4xDxuej,Lil' Bumpin',Lee Ritenour,Overtime,20,1
5u9cuDcYdOpSRB7fAYXXdp,Marcel,Her's,Songs of Her's,60,1
5uNVw94I7BAhrcxHH0R2EM,失夜1999,"大笑, 安全着陆",失夜1999,16,1
5uxo5zV72RF3NMhiUkiPW9,If You'll Be True To Me,Cheryl Lynn,In The Night,23,1
5v5K07rUTKUcMkIS5LbEnL,Never Known a Love Like This,Incognito,Amplified Soul,15,1
5v6BCEvqciaOrfxvF4pcEQ,Too Many Tears,"Aaron Frazer, Durand Jones & The Indications",American Love Call,49,1
5vVLUqs9ogEGnH44Lh8Tuc,Dream A Little Dream,Laura Fygi,Introducing,50,1
5voWjUklIhjnNQU5aZCIm4,Dreaming About You,The Blackbyrds,Action,43,1
5w6EvyvomUSWsF430iixmc,街のドルフィン,Kingo Hamada,midnight cruisin',55,1
5wIxVPqiHdWqERTcAUJAjt,夜風に吹かれて,"EVISBEATS, PUNCH&MIGHTY",HOLIDAY,30,1
5wLGfiunY1hPV6acUzJVYk,Out Of Control,Gloria Tells,Out Of Control,41,1
5wfHasRmUNKE8Sxq8Y94wu,Don't You,布朗尼TheBrownieBand,Julie,24,1
5wv2XK6ms7KBBVDD1cOwlx,Cool with You,Her's,Songs of Her's,55,1
5x7tM4dQnGZxw2bfxhHOlo,あなたを想う風,HY,LOVER,38,1
5xCsdnbeg7yhVX2qlRaDUw,I Love You 3000,Stephanie Poetri,I Love You 3000,67,1
5xS4vPm9e7OT6TlTbhubsp,Anchorless Ship,The fin.,Through The Deep - EP,12,1
5xXuj3OsMoC5I5Ldus1HJO,London To LA,"Ash Riser, Swindle","Peace, Love & Music",17,1
5yFhb4ABfgvqQYZEK18lcc,for him.,"Allday, Troye Sivan",Blue Neighbourhood (Deluxe),48,1
5yHIHTCmT4Y5XdmUFUjX5r,Love Is the Power,Teddy Pendergrass,Joy,39,1
5yjOhc3JKrznGouRHMagoJ,Shivers,Rachel Platten,Waves,37,1
5yr8pi3uCjTYOnTqstBBdm,Let's Get It On,Marvin Gaye,Let's Get It On (Deluxe Edition),49,1
5ysBPkopQGiMIl6zDYGZTn,Options (feat. Stephen Marley),"Pitbull, Stephen Marley",Options (feat. Stephen Marley),45,1
5z04Yqs67XJsAMlAroV9UR,太多人,Swing,Swing 到盡,5,1
5zICtGQU65YwAq3aVqhiW4,I Remember You,Keb' Mo',Oklahoma,39,1
608uL3XBV8f2MHKNgm32Y3,Disco Ulysses (Instrumental),Vulfpeck,Hill Climber,49,1
60Qqk6Dkh8PGpmKSriUv8R,Get Ready,"Dogg Master, G-Funk, Rocky Padilla",Back in Town,16,1
60cVnBiET5StDXym6whNe2,What I Know About You,"Aaron Frazer, Durand Jones, Durand Jones & The Indications",American Love Call,34,1
60dWKahUyEfdEVKCRggEhC,Cantaloupe Woman,Grant Green,Visions,29,1
60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",Pharrell Williams,G I R L,79,1
60omENSooDscDJz9DEt0Rc,愛人呢,郭采洁Amber Kuo,愛造飛雞,31,1
60wzbPwV6EHfBTAf95rb9n,Suffer,Charlie Puth,Nine Track Mind,48,1
61MHLpBJQDVuKraEWOAj7i,Love U 2,William Chan,WOW,1,1
61dCUoMCg28qEBzrW6htYM,Rather Be (feat. Jess Glynne),"Clean Bandit, Jess Glynne",New Eyes,74,1
61yen0ticeGGKGXf29sc6H,Canals,Joakim Karud,Chillhop Essentials Summer 2016,40,1
621BmKwXCNiTBfmeJtxoD8,"Do Me, Baby",Prince,Controversy,33,1
627teoJpK7qZOxRRY8TNnv,Let's Get It On,Marvin Gaye,Let's Get It On,67,1
62GYoGszQfROZswLee6W3O,Give Me the Night,George Benson,The George Benson Collection,65,1
62I2gpsdePiOFaeGbqsfiM,King City,Swim Deep,Where the Heaven Are We,32,1
62Kr3Nm1VYYIEtPmsQLIW4,dark HORSE,"Hooshere, The Shanghai Restoration Project",Zodiac,20,1
62LJFaYihsdVrrkgUOJC05,Kiss,Prince,Parade - Music from the Motion Picture Under the Cherry Moon,71,1
62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,Paloma Faith,A Perfect Contradiction (Outsiders' Expanded Edition),76,1
62mVE0gAOXUcvUdB6u9Orm,Never On Sunday - Remastered,Julie London,Love Letters,10,1
63aYHB1zire7x5blXggqzM,Hangin',CHIC,Tongue in Chic,28,1
63q9LqTK5iiZLy3cTvLMUf,Another One,Mac DeMarco,Another One,67,1
63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,Al Green,Let's Stay Together,74,1
63xvTDxy0PGdEZXA9sSDiJ,Empty Love,"Kid Princess, Lulleaux",Empty Love (feat. Kid Princess),47,1
643hRiTY9vzD6P0cWO8UP3,惡作劇,Tangerine Wong,惡作劇之吻,53,1
646sWCgtmmdysQ5ozDoADF,巴黎德州,The Chairs,Real Love Is...,43,1
647PhbKoetivlV8MYFxjrT,"Shoulda, Woulda, Coulda",Brian McKnight,U Turn,41,1
647vEWNhA6UOytFuN2pl1c,Fallin' Out,Keyshia Cole,Just Like You,39,1
654TXRxxIBodsU6b3eMbFm,At the Top of the World,LaKesha Nugent,At the Top of the World,40,1
65LdMk2vs8jjSCo3IAslxS,一朵花,Matzka,Matzka同名專輯,33,1
65PCR0u8UN3dSWaYjad1hC,Where Is Armo?,Ryuichi Sakamoto,The Last Emperor Original Soundtrack,36,1
65UccTUOFNf1pyAVpsW6RX,金句 Medley: That's Why You Go Away / 原來你什麼都不要 / 不拖不欠 / 心淡 / 誰來愛我 / 多得他 / I Will Always Love You - Live,林二汶Eman Lam,給前度的音樂會,8,1
65ej5M3AEURm4os7Q3CcI6,"Ob-La-Di, Ob-La-Da",The Coverbeats,The Coverbeats - A Tribute To The Beatles Greatest Hits Vol.2,1,1
65iBjEuahF9UMaovP6ouX1,That'll Be the Day,Linda Ronstadt,Hasten Down the Wind,38,1
65lHwG8JFJs67PnOUhCYPq,Fire,The Pointer Sisters,Energy (Expanded Edition),52,1
65sz98EKM8R806ADkyGHWk,Till Death Us Do Part - Mono Mix,The Kinks,The Kinks Are the Village Green Preservation Society,13,1
66FFYMu8T9EdVmKc46qLvA,07-Nov,生祥樂隊,我庄,6,1
66LbRXJOWGRZyqg5kmyMia,Best Of My Love,Ella Eyre,Best Of My Love,30,1
66cBlqEs1viJJCE74CDfGB,追,张国荣Leslie Cheung,寵愛,49,1
66kSq3nyISTG4FcTeeOpe2,Hit The Ground,Lizz Wright,Dreaming Wide Awake,50,1
66rdGSb6FMm0neFXxmJdPQ,Who's Holding Donna Now?,DeBarge,Rhythm Of The Night,62,1
66tkDkPsznE5zIHNt4QkXB,Tieduprightnow,Parcels,Tieduprightnow,71,1
67BfxbeBGgaQpP8O2BfeYg,愛不來 (feat. MISS KO),"方大同Khalil Fong, Miss Ko",危險世界,32,1
67JHePlT5dOVySwvAD7JbA,Say You Love Me,Patti Austin,The Best Of Patti Austin,38,1
67WTz13Vi7O9j0igbXlolX,The Last Waltz,Connie Francis,Connie Francis Sings The Songs Of Les Reed,15,1
67gbcMomEe4VmWnCMpPNIK,在希望的田野上,朴树Pu Shu,我去2000年,22,1
6825ujIyyrnHiXOzTVlWFG,A Girl in Trouble (Is a Temporary Thing),Romeo Void,"Warm, In Your Coat",36,1
68Hc3bVuqJFQCbe7BCEV94,Same Sun,Before You Exit,Same Sun,34,1
68M9HBtwqarUhBrQ6zn3zy,Call Me,Skyy,Skyy Line,41,1
68qyhtANDHrsEX0GHqAyzu,I Don't Know How It Feels To Be U,Robin Thicke,Love After War,9,1
69Hkzc4m6sBfwIjiGuMH7M,Loving You,Bobby Caldwell,Carry On,30,1
69IFOdcqRAceXkikTCblWA,Shine On,George Duke,DREAM ON,37,1
69VRpeZSuUahFxi7IEqGtU,Hallelujah (I Love Her So),Jimmy Barnes,The Rhythm And The Blues,5,1
69ctEZ33ya1blxK998piPv,New Order,"Dabeull, HolyBrune",Fonk Delight,45,1
69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,A Head Full of Dreams,78,1
6AC04d82tt0MHMMivnhYds,2nd Time Around,Tuxedo,Tuxedo II,34,1
6ADSaE87h8Y3lccZlBJdXH,With Or Without You,U2,The Joshua Tree (Super Deluxe),78,1
6Ac4NVYYl2U73QiTt11ZKd,Hooked On A Feeling,"Björn Skifs, Blue Swede",Hooked On A Feeling,72,1
6CESB47OWOPrOGSNqOgzg7,莺莺操琴,陆嘉玮,乐典：评弹——陆嘉玮,1,1
6CcPNaOx5cp5nYhpc0p7Ur,Long Long Time,Nick Offerman,The Last of Us: Season 1 (Soundtrack from the HBO Original Series),31,1
6CdV33i2ztlvFheXGz4Huc,No One Else Like You,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,49,1
6Cl3SdEzN5onyEgobWZd5q,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White) - Elvis Suarez & Neil Jackson Remix","Elvis Suarez, Flo Rida, Neil Jackson, Robin Thicke, Verdine White","I Don't Like It, I Love It (feat. Robin Thicke & Verdine White) [Elvis Suarez & Neal Jackson Remix]",6,1
6CnRXn7fv8wLXmzsmsAIzm,Slippin' (feat. Meghan Trainor),"Meghan Trainor, Paul Russell",Slippin' (feat. Meghan Trainor),53,1
6CvB4KHInHu8smDFQLCkBH,We Could Fly,Sam Sparro,Return to Paradise,25,1
6DCALWbYX0BCOAGy0hMmRs,Lie To Me,Jonny Lang,Lie To Me,52,1
6DEMMeWXfmFAXgDUMMzeg6,All I Ask,Adele,25,71,1
6DVDJvosyAx8N4Wu4sOLtC,Rock With You,"Brandy, Heavy D, Quincy Jones",Q's Jook Joint (Expanded Edition),40,1
6Dk5fHTvH897XrVzCO64Mx,What You Won't Do for Love,Bobby Caldwell,What You Won't Do for Love,70,1
6Drh25cclvIvKj2xyzqiwp,Weekend,Priory,Weekend,29,1
6DzWjjQ2wSMXhcDYVk8kvV,Sunny,Bryan Adams,Tracks of My Years (Deluxe),23,1
6E37CC0xg0uTD7yE5yoDaT,打錯了,王菲Faye Wong,王菲2001,32,1
6EFUGMliWsE6DP6qHlEhwo,不虧不欠,袁娅维TIA RAY,1212,29,1
6EOAOGls9pIdUJsrqytcXK,Put a Little Love On Me,Delegation,The Best of Delegation,48,1
6EPxPmcx37yaLJpTcyuRVs,Karaoke Girl,77 Bombay Street,Start Over,20,1
6EYwSpncl9O0yRFHvcbiBG,The End of the World (feat. Leigh Nash),"Leigh Nash, Los Straitjackets",Sing Along With Los Straitjackets,4,1
